supplier_id,su_name,parent_suid,parent_su_name,supplierpartid,supplierpartnumber,sku,product_category,order_count,avg_order_lt_hours,avg_sp_lt_hours,min_order_lt,max_order_lt,median_order_lt,all_order_lts,avg_order_lt_days,median_order_lt_days
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",121572198,816-094/0807-52/SEAGLASS,BXCM3730,Accent Furniture,1,2880.0,,2880,2880,2880,[2880],120.0,120.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",50079186,1023-073/HONEY,BXCM1784,Accent Furniture,2,1440.0,,1440,1440,1440,[1440],60.0,60.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",132874441,1023-073/MINERAL,BXCM1784,Accent Furniture,2,1440.0,,1440,1440,1440,[1440],60.0,60.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",130053087,1023-073/TRUFFLE,BXCM1784,Accent Furniture,1,1440.0,,1440,1440,1440,[1440],60.0,60.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",50079182,1023-073/FROSTWHITE,BXCM1784,Accent Furniture,1,1440.0,,1440,1440,1440,[1440],60.0,60.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",120615454,848-021/CELERY,BXCM5157,Furniture - Bedroom,14,1174.3,,960,1560,1200,[ 960 1200 1560],48.9,50.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",121569846,1023-073/WILLOW,BXCM1784,Accent Furniture,2,960.0,,480,1440,480,[ 480 1440],40.0,20.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",50079185,1023-073/HAVANA,BXCM1784,Accent Furniture,2,960.0,,480,1440,480,[ 480 1440],40.0,20.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",55218740,1046-094/0863-91/NAVY,BXCM3776,Accent Furniture,2,840.0,,840,840,840,[840],35.0,35.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",96134067,818-094/0317-63/HONEY,BXCM4596,Accent Furniture,1,840.0,,840,840,840,[840],35.0,35.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",113063481,767-009M/0317-61,BXCM5143,Upholstery - Core,1,840.0,,840,840,840,[840],35.0,35.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",151576829,722-109W1/6205-74/HAVANA,BXCM4244,Upholstery - Core,1,840.0,,840,840,840,[840],35.0,35.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",126211878,1046-194/0863-91/AGEDBARREL,BXCM3777,Accent Furniture,1,840.0,,840,840,840,[840],35.0,35.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",117124585,1031-009/0809-33/OCEAN,BXCM4525,Upholstery - Core,1,840.0,,840,840,840,[840],35.0,35.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",151576868,722-109W1/0448-64/PUMICE,BXCM4244,Upholstery - Core,1,840.0,,840,840,840,[840],35.0,35.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",129799782,9740-009/0220-61/HONEY,BXCM5723,Upholstery - Core,1,840.0,,840,840,840,[840],35.0,35.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",126214117,1046-194/0863-93/TRUFFLE,BXCM3777,Accent Furniture,1,840.0,,840,840,840,[840],35.0,35.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",116891309,914-009/0809-14/COFFEE,BXCL1616,Upholstery - Core,1,840.0,,840,840,840,[840],35.0,35.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",134050091,1922-012/0886-91/FLAX,BXCM5641,Furniture - Kitchen and Dining,1,840.0,,840,840,840,[840],35.0,35.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",92022314,1064-029WS/HONEY,BXCL1684,Furniture - Kitchen and Dining,1,840.0,,840,840,840,[840],35.0,35.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",96091136,705-109/0317-63/HAVANA,BXCM4063,Upholstery - Core,1,840.0,,840,840,840,[840],35.0,35.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",130064041,809-094/0268-54/AGEDBARREL,BXCM4490,Accent Furniture,1,840.0,,840,840,840,[840],35.0,35.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",96984523,970-012/0120-61/NAVY,BXCM5029,Furniture - Kitchen and Dining,1,840.0,,840,840,840,[840],35.0,35.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",151576584,722-109W1/0210-61/HAVANA,BXCM4244,Upholstery - Core,1,840.0,,840,840,840,[840],35.0,35.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",96986980,1023-094/0851-54/FROSTWHITE,BXCM5030,Accent Furniture,1,840.0,,840,840,840,[840],35.0,35.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",64523610,520-009/0120-81/BLACK,BXCL1512,Upholstery - Core,1,840.0,,840,840,840,[840],35.0,35.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",64848252,1046-009/0884-93/ANTBLACK,BXCM3779,Upholstery - Core,1,840.0,,840,840,840,[840],35.0,35.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",96987182,1023-094/0865-91/HONEY,BXCM5030,Accent Furniture,1,840.0,,840,840,840,[840],35.0,35.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",126213375,1046-194/0742-83/AGEDBARREL,BXCM3777,Accent Furniture,1,840.0,,840,840,840,[840],35.0,35.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",96985746,970-012/0863-91/COFFEE,BXCM5029,Furniture - Kitchen and Dining,1,840.0,,840,840,840,[840],35.0,35.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",97007048,728-109/0256-54/ANTIQUEFROSTWHITE,BXCM4836,Upholstery - Core,1,840.0,,840,840,840,[840],35.0,35.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",151139593,973-009/6205-43/HONEY,BXCM1822,Upholstery - Core,1,840.0,,840,840,840,[840],35.0,35.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",113063575,767-009/0126-63,BXCM5142,Upholstery - Core,1,840.0,,840,840,840,[840],35.0,35.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",64848773,1046-009/0126-63/BLACK,BXCM3779,Upholstery - Core,1,840.0,,840,840,840,[840],35.0,35.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",151576793,722-109W1/0344-63/TRUFFLE,BXCM4244,Upholstery - Core,1,840.0,,840,840,840,[840],35.0,35.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",65363531,546-009/0126-63,BXCM4522,Upholstery - Core,1,840.0,,840,840,840,[840],35.0,35.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",150860956,546-009/0210-61,BXCM4522,Upholstery - Core,1,840.0,,840,840,840,[840],35.0,35.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",130069514,1023-094/0611-66/AGEDBARREL,BXCM5030,Accent Furniture,1,840.0,,840,840,840,[840],35.0,35.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",65363527,539-005/0884-91,BXCM4518,Upholstery - Core,1,840.0,,840,840,840,[840],35.0,35.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",115176190,1046-194/0204-64/OCEAN,BXCM3777,Accent Furniture,1,840.0,,840,840,840,[840],35.0,35.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",116807359,520-009/0425-53/HAVANA,BXCL1512,Upholstery - Core,1,840.0,,840,840,840,[840],35.0,35.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",96985988,1023-094/0126-73/COFFEE,BXCM5030,Accent Furniture,1,840.0,,840,840,840,[840],35.0,35.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",117123033,1031-009/0425-63/HAZEL,BXCM4525,Upholstery - Core,1,840.0,,840,840,840,[840],35.0,35.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",121569844,1023-073/OCEAN,BXCM1784,Accent Furniture,3,800.0,,480,1440,480,[ 480 1440],33.3,20.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",96985085,970-012/0321-91/CELERY,BXCM5029,Furniture - Kitchen and Dining,2,720.0,,600,840,600,[600 840],30.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",65363572,546-009/0863-84,BXCM4522,Upholstery - Core,2,720.0,,600,840,600,[600 840],30.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",64792282,549-005/0126-73,BXCM1676,Upholstery - Core,2,720.0,,600,840,600,[600 840],30.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",96985261,970-012/0611-66/CELERY,BXCM5029,Furniture - Kitchen and Dining,2,720.0,,600,840,600,[600 840],30.0,25.0
