lookback_window,timebase,ops,purchase_order_number,tracking_number,supplier_id,su_name,parent_suid,parent_su_name,parent_warehouse_states,sto,srm_contact,own_state,city_name,postal_code,msbd_su,promised_delivery_end_range_date_at_order,ind_day,week_start,delivery_date,assigned_induction_hub_name,assigned_station_state,actual_induction_hub_name,actual_induction_hub_state,destination_zipcode,destination_state,distance_assignedhub_customer,distance_actualhub_customer,distance_assignedhub_actualhub,direct_gain,inducted_on_time_or_early,delivery_rel,cushion,missing_actual_hub,is_candidate,is_far_hub,is_sibling_state,is_undeclared_state,supplier_behavior,supplier_total_vol,supplier_candidate_vol,supplier_misshipping_vol,supplier_misshipping_share,supplier_undeclared_candidate_vol,supplier_directish_vol,supplier_directish_share,supplier_ghost_hubs,supplier_ghost_states,n_ghost_hubs,n_ghost_states,supplier_ifr,supplier_delivery_rel,opid_flag,is_misshipping,is_ghost_warehouse,is_jumbo,is_direct,is_other_far
pdd_10w,promised_delivery_end_range_date_at_order,12321759312,663909317,873508149212,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-24,2026-06-26,2026-06-24,2026-06-21,2026-06-30,DALLAS LOCAL,TX,Nashville,TN,42303,KY,762.7,129.6,669.2,0.830077356758883,1,0,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12337896352,663917983,873507502984,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-24,2026-06-26,2026-06-24,2026-06-21,2026-06-26,DALLAS LOCAL,TX,Birmingham,AL,35213,AL,643.1,4.0,641.5,0.9937801275073861,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12337897652,663917984,873505773578,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-24,2026-06-26,2026-06-24,2026-06-21,2026-06-26,DALLAS LOCAL,TX,Birmingham,AL,35213,AL,643.1,4.0,641.5,0.9937801275073861,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12352352911,663655493,873403857969,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-22,2026-06-26,2026-06-22,2026-06-21,2026-06-25,DALLAS LOCAL,TX,Charlotte,NC,28205,NC,1026.2,11.5,1017.9,0.9887936074839213,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12352737661,663829857,873434884365,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-23,2026-06-26,2026-06-23,2026-06-21,2026-06-26,DALLAS LOCAL,TX,Spartanburg,SC,30642,GA,864.2,162.7,952.1,0.8117333950474427,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12353616041,663266293,873346577712,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-22,2026-06-26,2026-06-21,2026-06-21,2026-06-25,DALLAS LOCAL,TX,Ocala,FL,34747,FL,1091.7,95.1,999.6,0.912888156086837,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12353684761,663266293,873346535061,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-22,2026-06-26,2026-06-21,2026-06-21,2026-06-25,DALLAS LOCAL,TX,Ocala,FL,34747,FL,1091.7,95.1,999.6,0.912888156086837,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12356526001,663437197,873344901500,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-22,2026-06-26,2026-06-21,2026-06-21,2026-06-25,DALLAS LOCAL,TX,Ocala,FL,33184,FL,1298.9,,999.6,,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,jumbo,0,0,1,0,0
pdd_10w,promised_delivery_end_range_date_at_order,12360306691,663717422,873438777138,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-23,2026-06-26,2026-06-23,2026-06-21,2026-06-25,DALLAS LOCAL,TX,North St.Louis,MO,63367,MO,656.1,10.2,647.4,0.9844535893918609,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12360366601,663779075,873434188784,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-23,2026-06-26,2026-06-23,2026-06-21,2026-06-26,DALLAS LOCAL,TX,Fairless Hills,PA,19130,PA,1470.7,25.2,1491.2,0.98286530223703,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12360598911,663687675,873405482700,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-23,2026-06-26,2026-06-22,2026-06-21,2026-06-25,DALLAS LOCAL,TX,Woodbridge,NJ,10018,NY,1566.4,34.3,1535.0,0.9781026557711952,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12361701861,663754513,873434841395,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-23,2026-06-26,2026-06-23,2026-06-21,2026-06-26,DALLAS LOCAL,TX,Woodbridge,NJ,10002,NY,1566.8,32.5,1535.0,0.9792570845034465,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12361911242,663676823,873402695144,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-23,2026-06-26,2026-06-22,2026-06-21,2026-06-25,DALLAS LOCAL,TX,Woodbridge,NJ,10456,NY,1563.4,41.5,1535.0,0.9734552897531022,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12362107641,663780767,873434565545,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-23,2026-06-26,2026-06-23,2026-06-21,2026-06-26,DALLAS LOCAL,TX,Woodbridge,NJ,10543,NY,1576.2,53.0,1535.0,0.9663748255297551,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12362409532,663744056,873434763868,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-23,2026-06-26,2026-06-23,2026-06-21,2026-06-26,DALLAS LOCAL,TX,Ocala,FL,33182,FL,1318.8,,999.6,,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,jumbo,0,0,1,0,0
pdd_10w,promised_delivery_end_range_date_at_order,12362848131,663850754,873449014430,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-23,2026-06-26,2026-06-23,2026-06-21,2026-06-25,DALLAS LOCAL,TX,Murfreesboro,TN,37204,TN,668.1,32.0,694.4,0.9521029785960186,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12362909871,663854864,873448904507,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-23,2026-06-26,2026-06-23,2026-06-21,2026-06-25,DALLAS LOCAL,TX,Spartanburg,SC,29681,SC,933.4,30.8,952.1,0.9670023569745019,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12365869432,663334806,873345516254,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-22,2026-06-26,2026-06-21,2026-06-21,2026-06-27,DALLAS LOCAL,TX,Portland,OR,98271,WA,2242.0,,2130.8,,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,jumbo,0,0,1,0,0
pdd_10w,promised_delivery_end_range_date_at_order,12368258352,663430595,873345107259,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-22,2026-06-26,2026-06-21,2026-06-21,2026-06-25,DALLAS LOCAL,TX,Rialto,CA,90740,CA,1444.1,59.5,1392.2,0.9587978671837131,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,ghost_warehouse,0,1,0,0,0
pdd_10w,promised_delivery_end_range_date_at_order,12369146282,663668356,873401570998,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-23,2026-06-26,2026-06-22,2026-06-21,2026-06-25,DALLAS LOCAL,TX,Charlotte,NC,29707,SC,1035.1,24.4,1017.9,0.976427398319003,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12370829562,663748030,873434791147,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-23,2026-06-26,2026-06-23,2026-06-21,2026-06-26,DALLAS LOCAL,TX,Woodbridge,NJ,10025,NY,1563.4,40.1,1535.0,0.9743507739542024,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12371857202,663661389,873401334549,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-22,2026-06-26,2026-06-22,2026-06-21,2026-06-25,DALLAS LOCAL,TX,Charlotte,NC,28715,NC,951.4,,1017.9,,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,jumbo,0,0,1,0,0
pdd_10w,promised_delivery_end_range_date_at_order,12372908962,663724780,873438628803,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-23,2026-06-26,2026-06-23,2026-06-21,2026-06-26,DALLAS LOCAL,TX,Cedar Rapids,IA,55419,MN,948.6,274.2,836.1,0.7109424414927262,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12372912852,663724780,873438315985,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-23,2026-06-26,2026-06-23,2026-06-21,2026-06-26,DALLAS LOCAL,TX,Cedar Rapids,IA,55419,MN,948.6,274.2,836.1,0.7109424414927262,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12373139262,663737770,873434227899,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-23,2026-06-26,2026-06-23,2026-06-21,2026-06-26,DALLAS LOCAL,TX,Lehigh Valley,PA,18411,PA,1507.3,74.1,1474.3,0.9508392489882572,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12373229412,663744300,873437187607,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-23,2026-06-26,2026-06-23,2026-06-21,2026-06-26,DALLAS LOCAL,TX,Tracy,CA,95762,CA,1761.0,83.9,1701.0,0.9523566155593413,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,ghost_warehouse,0,1,0,0,0
pdd_10w,promised_delivery_end_range_date_at_order,12373231992,663745092,873443188907,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-23,2026-06-26,2026-06-23,2026-06-21,2026-06-26,DALLAS LOCAL,TX,Tracy,CA,94103,CA,1752.9,62.3,1701.0,0.9644588966854927,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,ghost_warehouse,0,1,0,0,0
pdd_10w,promised_delivery_end_range_date_at_order,12373451085,663670275,873403835184,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-23,2026-06-26,2026-06-22,2026-06-21,2026-06-28,DALLAS LOCAL,TX,Atlanta,GA,32257,FL,999.3,346.4,798.2,0.6533573501451015,1,1,0,0,1,1,1,0,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,misshipping,1,0,0,0,0
pdd_10w,promised_delivery_end_range_date_at_order,12373467225,663670275,873403881632,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-23,2026-06-26,2026-06-22,2026-06-21,2026-06-28,DALLAS LOCAL,TX,Atlanta,GA,32257,FL,999.3,346.4,798.2,0.6533573501451015,1,1,0,0,1,1,1,0,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,misshipping,1,0,0,0,0
pdd_10w,promised_delivery_end_range_date_at_order,12374857952,663873465,873464822635,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-24,2026-06-26,2026-06-23,2026-06-21,2026-06-25,DALLAS LOCAL,TX,North St.Louis,MO,62563,IL,750.8,122.2,647.4,0.8372402770378262,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12374957612,663883145,873463810315,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-24,2026-06-26,2026-06-23,2026-06-21,2026-06-25,DALLAS LOCAL,TX,Atlanta,GA,30005,GA,805.3,43.0,798.2,0.9466037501552217,1,1,0,0,1,1,1,0,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,misshipping,1,0,0,0,0
pdd_10w,promised_delivery_end_range_date_at_order,12374976782,663884119,873464070863,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-24,2026-06-26,2026-06-23,2026-06-21,2026-06-25,DALLAS LOCAL,TX,Aldine Rsf,TX,70820,LA,424.9,281.3,224.3,0.33796187338197214,1,1,0,0,1,1,0,0,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,jumbo,0,0,1,0,0
pdd_10w,promised_delivery_end_range_date_at_order,12375086465,663609844,873384555877,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-22,2026-06-26,2026-06-22,2026-06-21,2026-06-30,DALLAS LOCAL,TX,Portland,OR,98281,WA,2345.4,,2130.8,,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,jumbo,0,0,1,0,0
pdd_10w,promised_delivery_end_range_date_at_order,12375089455,663609844,873384688492,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-22,2026-06-26,2026-06-22,2026-06-21,2026-06-30,DALLAS LOCAL,TX,Portland,OR,98281,WA,2345.4,,2130.8,,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,jumbo,0,0,1,0,0
pdd_10w,promised_delivery_end_range_date_at_order,12375650045,663670275,873403791814,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-23,2026-06-26,2026-06-22,2026-06-21,2026-06-28,DALLAS LOCAL,TX,Atlanta,GA,32257,FL,999.3,346.4,798.2,0.6533573501451015,1,1,0,0,1,1,1,0,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,misshipping,1,0,0,0,0
pdd_10w,promised_delivery_end_range_date_at_order,12375667835,663670275,873403791814,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-23,2026-06-26,2026-06-22,2026-06-21,2026-06-28,DALLAS LOCAL,TX,Atlanta,GA,32257,FL,999.3,346.4,798.2,0.6533573501451015,1,1,0,0,1,1,1,0,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,misshipping,1,0,0,0,0
pdd_10w,promised_delivery_end_range_date_at_order,12375670225,663670275,873403791814,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-23,2026-06-26,2026-06-22,2026-06-21,2026-06-28,DALLAS LOCAL,TX,Atlanta,GA,32257,FL,999.3,346.4,798.2,0.6533573501451015,1,1,0,0,1,1,1,0,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,misshipping,1,0,0,0,0
pdd_10w,promised_delivery_end_range_date_at_order,12375774225,663665243,873405526519,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-22,2026-06-26,2026-06-22,2026-06-21,,DALLAS LOCAL,TX,Charlotte,NC,28164,NC,1009.2,16.2,1017.9,0.9839476813317479,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12375789575,663665243,873405526519,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-22,2026-06-26,2026-06-22,2026-06-21,,DALLAS LOCAL,TX,Charlotte,NC,28164,NC,1009.2,16.2,1017.9,0.9839476813317479,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12375974552,663971182,873498974107,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-24,2026-06-26,2026-06-24,2026-06-21,2026-06-26,DALLAS LOCAL,TX,Atlanta,GA,30306,GA,783.8,15.5,798.2,0.9802245470783363,1,1,0,0,1,1,1,0,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,misshipping,1,0,0,0,0
pdd_10w,promised_delivery_end_range_date_at_order,12376188315,663682685,873403370995,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-23,2026-06-26,2026-06-22,2026-06-21,2026-06-25,DALLAS LOCAL,TX,Ocala,FL,33616,FL,1105.3,,999.6,,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,jumbo,0,0,1,0,0
pdd_10w,promised_delivery_end_range_date_at_order,12376910745,663729008,873439502553,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-23,2026-06-26,2026-06-23,2026-06-21,2026-06-26,DALLAS LOCAL,TX,Ocala,FL,33155,FL,1317.1,320.5,999.6,0.756662364285172,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12377664195,663774968,873443479109,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-23,2026-06-26,2026-06-23,2026-06-21,2026-06-25,DALLAS LOCAL,TX,Denver,CO,80202,CO,899.0,12.7,902.0,0.98587319243604,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12377823355,663787497,873435000600,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-23,2026-06-26,2026-06-23,2026-06-21,2026-06-26,DALLAS LOCAL,TX,Fairless Hills,PA,19020,PA,1482.6,10.8,1491.2,0.9927154997976528,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12379678705,663943868,873507747117,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-24,2026-06-26,2026-06-24,2026-06-21,2026-06-26,DALLAS LOCAL,TX,Atlanta,GA,31064,GA,842.6,53.9,798.2,0.9360313315926894,1,1,0,0,1,1,1,0,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,misshipping,1,0,0,0,0
pdd_10w,promised_delivery_end_range_date_at_order,12379685975,663943868,873507713185,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-24,2026-06-26,2026-06-24,2026-06-21,2026-06-26,DALLAS LOCAL,TX,Atlanta,GA,31064,GA,842.6,53.9,798.2,0.9360313315926894,1,1,0,0,1,1,1,0,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,misshipping,1,0,0,0,0
